Row Labels	Day 5- 23C (Silo 9)	Day 5- 29C (Silo 8)	Day 8- 23C (Silo 9)	Day 8- 29C (Silo 8)
CGI_10004901	752003519	1629103606	891449196	1705302866
CGI_10026696	530757222	1093119085	1202269896	2143620577
CGI_10006691	1212441346	1419918891	1094963490	1219954154
CGI_10020764	665981185	1707270417	1024767992	1535069993
CGI_10019057	267507395	2036551463	432614703	2192383848
CGI_10022856	945823756	1284515962	1345112119	1350580872
CGI_10018096	518038074	1617887992	1350479217	1434571364
CGI_10014244	766584471	1638573010	944373289	1543232815
CGI_10016767	301991654	1797292755	906511280	1876130911
CGI_10013176	1023068179	1591528458	966332927	1293820595
CGI_10019470	497590271	1570652125	1134815464	1661983684
CGI_10006422	581727757	1691347738	1215666916	1369065414
CGI_10005311	602793036	1991694206	955506068	1297171310
CGI_10015458	339219217	2089847021	660529280	1756354724
CGI_10014632	926229615	1493883936	1098724703	1321091905
CGI_10022234	220449496	2074828140	980205048	1557562655
CGI_10021435	425489453	1881916056	981571738	1526211313
CGI_10006015	532161050	1586804249	587859298	2096544739
CGI_10023612	1026838378	1440236599	1245480873	1090105033
CGI_10027858	1773239041	1289202206	478790399	1258297393
CGI_10014726	823676496	1721986901	945386105	1292582290
CGI_10009700	1128331301	943043092	1031137201	1678699409
CGI_10007209	860898384	1454352979	1136117400	1328626955
CGI_10016530	791832375	1543632410	1028032183	1394411533
CGI_10024352	364568597	1527691463	910213968	1940152055
CGI_10002873	582586109	1613154861	986149339	1548382666
CGI_10003538	503330553	1844000975	809169493	1557836255
CGI_10010842	906415369	1315531717	1214509045	1246089118
CGI_10024320	863982374	1249728057	1214445679	1353896995
CGI_10004931	725540103	1406983490	918010110	1618173701
CGI_10008477	256184942	1702708411	641686771	2066732256
CGI_10008507	595836191	1373988442	1092096552	1566316016
CGI_10010679	899338715	691407206	1294870940	1721523585
CGI_10026642	471224965	1571916238	882125549	1650859973
CGI_10003285	477467533	1572640297	814072631	1700612019
CGI_10008943	1048322162	1342977261	897296159	1263005178
CGI_10027326	696304791	1486750305	970564044	1394541256
CGI_10024680	424155657	1551887088	1012330863	1550752418
CGI_10027446	737325931	1415801347	1052811337	1332864203
CGI_10021428	507298271	1756788476	782047556	1476918494
CGI_10018742	389820133	2083671186	977117391	1072281406
CGI_10013214	271127980	1605171597	974022145	1667281417
CGI_10022767	751068455	1406846547	904792486	1453214979
CGI_10016230	657701482	1857200940	1000356771	994117979
CGI_10019674	1082058774	32451736	1505638204	1885282501
CGI_10023072	566640942	1362799516	940612128	1601790031
CGI_10008059	251344519	1544669740	654390951	2021179934
CGI_10025264	494497940	1558309728	1151535445	1262884776
CGI_10023765	506120912	1421038608	897289349	1641049082
CGI_10013678	505268521	1429143687	1101656434	1414932151
CGI_10006442	518003406	1501088484	885152043	1538737608
CGI_10014628	943541862	1060616924	1285769325	1143047534
CGI_10015793	393335946	1722407668	702253947	1610011675
CGI_10026043	810827187	1357908814	1035709909	1212901146
CGI_10010994	669883606	1679219531	628937506	1436711800
CGI_10007607	649612204	1874132472	907630347	918005891
CGI_10014474	309081735	1494543458	1108170115	1419083579
CGI_10013041	572136228	1357850836	1100162788	1288733494
CGI_10010975	459909637	1024480104	1747195261	1050309106
CGI_10009859	437754130	1311797749	1018561046	1506022463
CGI_10009679	487306941	1295205601	1033066724	1435002748
CGI_10007039	580459079	1376437520	771107773	1511757860
CGI_10008716	524420013	1354903554	1066101668	1285144803
CGI_10026299	515731230	1336692645	909684994	1439707422
CGI_10001851	583039061	1589864120	578126518	1433260485
CGI_10000690	578143680	1439502147	658546121	1494839066
CGI_10008810	586839862	1227545140	1181873879	1160206124
CGI_10009092	500775042	1687838014	666676791	1282051941
CGI_10013254	412792798	1410338661	958991497	1343787746
CGI_10017442	652604267	1200729677	1008699986	1246809450
CGI_10003785	456206977	1380760986	1005658901	1250501355
CGI_10025667	592155553	1436640502	856648645	1206589416
CGI_10011765	407615414	1436822117	761769674	1479670045
CGI_10000669	523911426	1699874702	941435352	918868350
CGI_10016408	551795416	1249167731	944426223	1331783515
CGI_10022042	358960363	1436383161	857035573	1404566173
CGI_10010740	537011398	1178194449	1040414229	1284621343
CGI_10025157	455219953	1131934833	889205258	1557863619
CGI_10016295	703652161	1019683206	1135099854	1173457614
CGI_10024743	622325089	1208704665	1109995297	1082824956
CGI_10023109	248304544	2136721655	923660344	715163407
CGI_10005951	506661557	1628788839	940009762	935029855
CGI_10025279	239295995	1708389416	738584302	1316892570
CGI_10015449	514351468	1324316055	895300508	1264633258
CGI_10004771	426145874	1298450240	829065265	1438159379
CGI_10007144	451212642	1256555243	854374793	1424278378
CGI_10007887	123893519	1697914241	449246776	1706471175
CGI_10008403	1432871089	325664	2517760115	280979
CGI_10023524	410516159	1185300843	1005446330	1340837575
CGI_10008942	931445980	915729005	958643945	1122415437
CGI_10017942	943694237	1397764909	1099078497	479029219
CGI_10026874	323961412	1460321837	921608623	1183917484
CGI_10014711	640508847	1099212551	1020806444	1126110461
CGI_10011375	167506531	1898513484	268590063	1548020166
CGI_10021069	411300109	1411918761	1024186998	1021093399
CGI_10003289	261914665	1128474734	758127739	1719666742
CGI_10014111	656281661	1038968054	938209666	1225409888
CGI_10006552	505534118	1357803216	863660051	1121483857
CGI_10008661	780615104	687374305	1481974596	895232778
CGI_10024493	380082718	1418799610	805045742	1224189257
CGI_10000067	636500548	1181693503	756442917	1245421303
CGI_10019790	636500548	1181693503	756442917	1245421303
CGI_10006002	509442760	1417121906	971042937	920035751
CGI_10017195	354722549	1669350971	612569091	1180019413
CGI_10025663	289509883	1185159082	743393813	1574202303
CGI_10008443	215039883	1415222714	568964372	1592114832
CGI_10022306	1326348660	922186799	714846994	818029552
CGI_10025448	478785631	1356886806	777571283	1166426839
CGI_10007212	381834043	1185824545	884665967	1295030591
CGI_10014473	747366394	1041770012	1211013496	734083635
CGI_10027046	708785588	996753342	929541086	1082337577
CGI_10018003	556304618	1204506106	819308627	1127640196
CGI_10019472	516135264	1114823043	842255636	1227231156
CGI_10003930	439588772	1307882263	722944163	1219878021
CGI_10016808	543469475	1307813568	761554341	1074494792
CGI_10010306	446415849	1392248764	506352164	1332464282
CGI_10003914	629785915	1080919318	760813957	1202760571
CGI_10017528	642523639	1235439415	803353445	989472657
CGI_10008482	674542215	1171669663	907226345	915992673
CGI_10008446	796230005	1063535954	864333806	941428052
CGI_10026345	325619703	1535301422	502907346	1297916190
CGI_10025410	415548717	1206657012	757505569	1275422196
CGI_10011025	224545467	1540446905	549316609	1340487020
CGI_10015729	639678052	1289117564	701777665	996120331
CGI_10021123	373827420	1190983386	731911672	1319691316
CGI_10013051	537278693	1827656874	439493919	799027321
CGI_10013314	155413953	1976000280	374126212	1093633055
CGI_10018074	381393903	1271814863	908906256	1036701197
CGI_10021968	530537433	1025568410	847883104	1194157496
CGI_10003628	655376648	1120982551	744128889	1073636930
CGI_10022421	225155345	1289280982	798597218	1280660463
CGI_10001659	296764615	1223391746	802559454	1257462547
CGI_10024980	577790723	1081566782	691565707	1228997119
CGI_10017854	837763974	1036728284	814384077	883170736
CGI_10017921	597737618	1348300981	568846968	1054965476
CGI_10018089	484556287	1229606297	696030218	1151884713
CGI_10011146	624824933	1337942609	529508361	1066296939
CGI_10011393	581258956	1238033202	440313128	1265353937
CGI_10018455	1137437001	977431724	865771801	538952050
CGI_10005485	362337340	1488942402	732679555	927139567
CGI_10001333	420846894	1208546755	787310998	1091673719
CGI_10003308	453642540	1294922088	756886401	990458642
CGI_10026468	789340917	922122861	839996026	939827464
CGI_10005788	618984770	954898179	766823165	1146231404
CGI_10022811	686509868	1004785326	806251885	985520551
CGI_10024981	574195400	1285948394	501769328	1117982988
CGI_10027701	413226448	1243163558	793507623	997114820
CGI_10024605	648349454	1118028600	709320574	971259418
CGI_10009641	502390830	1119976878	802903560	1020490809
CGI_10011160	580053072	964692914	877708922	1013908391
CGI_10025943	459534840	1189790281	714247332	1057601043
CGI_10022112	462914976	1260364769	897411111	795011575
CGI_10021368	586719777	960401134	805564805	1054043814
CGI_10025768	479864457	1085415936	794376629	1043504308
CGI_10016138	514434599	731831418	664348385	1492046661
CGI_10001106	494556035	940927654	620333990	1343332590
CGI_10017187	494556035	940927654	620333990	1343332590
CGI_10016941	159333974	1024709726	976211807	1237029032
CGI_10027743	531576968	1114363486	707552062	1037167318
CGI_10000045	448491252	1225613498	608353987	1103371698
CGI_10019425	448491252	1225613498	608353987	1103371698
CGI_10003396	255584818	1366119280	735904188	1028117087
CGI_10009501	235394311	985584340	737275479	1425629148
CGI_10018567	807408880	879427271	653564324	1042378604
CGI_10015638	385911172	1306413440	619466508	1064692185
CGI_10000633	51964078	1331518639	839507792	1138336677
CGI_10015606	685105891	949681696	839710513	884377926
CGI_10010837	177124408	1396768082	518240044	1263173468
CGI_10017923	238118540	1302690247	585581379	1214882109
CGI_10022820	338189895	1375943878	658442306	958835185
CGI_10007052	693784548	889237020	942176612	804560511
CGI_10007054	693784548	889237020	942176612	804560511
CGI_10008924	693784548	889237020	942176612	804560511
CGI_10014601	385041826	1922383986	542274182	472174405
CGI_10023851	577956142	1196924109	819931219	699611483
CGI_10011818	333001764	1199810160	694399851	1064805177
CGI_10024227	919558206	928104678	550287733	889258876
CGI_10014465	402354921	1087427695	606556971	1174616854
CGI_10023426	359170394	1259957926	631511709	1019348949
CGI_10023389	403300562	1246299765	770499092	845861577
CGI_10006533	437522195	1070386393	822159785	928728439
CGI_10018338	519817400	1100345860	608901846	1029066580
CGI_10007641	330624391	904891109	939686682	1070810100
CGI_10020655	626296504	1300153277	235308238	1068979280
CGI_10006837	361555905	1232422406	684068208	949886231
CGI_10017011	127047661	1052110987	1085767325	953651316
CGI_10018777	566181722	974043266	797327820	877210629
CGI_10014598	516259639	883619570	1016377236	796453449
CGI_10025353	348994233	1203433178	699039337	958755471
CGI_10015357	77007387	1064370283	820785901	1239525793
CGI_10018072	580016187	1001494183	738146013	878601348
CGI_10006586	416381567	1040884528	627872487	1104671362
CGI_10017246	598519005	938411484	587698836	1057160682
CGI_10020344	357280520	1113572100	498886424	1211835975
CGI_10010714	453091248	1055982815	877125327	790056459
CGI_10002248	345447104	950653976	659856709	1209079672
CGI_10023847	560533308	961079101	689336459	947870860
CGI_10023337	872913784	611893542	531094219	1139048345
CGI_10022007	384576531	1182075306	491086103	1072429969
CGI_10015435	340884685	1152136646	554162089	1060411398
CGI_10000360	73242	1458721548	455683347	1190907388
CGI_10007933	73242	1458721548	455683347	1190907388
CGI_10000487	580156750	920895482	778639353	814606149
CGI_10027458	337247480	1098804238	460329902	1191521929
CGI_10003143	391808701	1008746897	758393649	924730762
CGI_10028078	324042681	1086635205	573124218	1096598472
CGI_10003139	559422984	967661239	748656635	790792875
CGI_10010150	492760452	1163837904	658896711	749371615
CGI_10012743	271268444	1163671016	545975679	1080425513
CGI_10014879	596753474	1332484948	624647235	500016213
CGI_10012406	314463876	1194911582	653283595	880838207
CGI_10021960	338679075	1153508242	649971996	885676661
CGI_10018240	841112324	956446674	655656032	558077601
CGI_10024594	491524123	953082716	644222893	909934346
CGI_10022939	324105372	1190189475	904732295	575580512
CGI_10009642	229917150	1141752129	466968990	1147029819
CGI_10016294	468674751	747624582	746576163	1018793043
CGI_10000224	612695751	781036059	847301140	737847381
CGI_10001466	612695751	781036059	847301140	737847381
CGI_10012454	612695751	781036059	847301140	737847381
CGI_10022687	612695751	781036059	847301140	737847381
CGI_10006848	502988572	963034172	637802055	872344180
CGI_10018964	706204202	994619425	804281297	469284083
CGI_10026256	297629985	941935393	548204157	1186605300
CGI_10026254	318600674	1091011780	423448902	1125742321
CGI_10015969	461632808	938113402	787494139	770237994
CGI_10010415	585282186	958627782	663402964	750133796
CGI_10000494	491868325	952729331	494845315	1013742826
CGI_10023098	371704532	1178361704	905577485	489174284
CGI_10024274	186597639	1209821892	312176436	1227190149
CGI_10018929	144928720	1102108250	442888993	1232801190
CGI_10015197	265878975	851272968	611209337	1194264940
CGI_10009310	334932625	1222741691	290210330	1063733463
CGI_10015601	104939476	1115259526	499526347	1190083512
CGI_10010860	392581409	911837892	642943985	962010438
CGI_10022178	348320795	1045106378	562572255	939341376
CGI_10023363	564393866	771422197	649644128	905325809
CGI_10000759	415945684	900141014	603914556	969466463
CGI_10006089	415945684	900141014	603914556	969466463
CGI_10015222	267917140	1270123462	731556674	610612366
CGI_10019634	775148806	782363970	759825632	561895812
CGI_10021264	323243613	1100532234	629935517	822259240
CGI_10027835	220449517	1245724692	367362940	1041868427
CGI_10008173	416336105	931766610	649420718	870576748
CGI_10006577	376164821	1059797954	344812256	1086735135
CGI_10007925	376164821	1059797954	344812256	1086735135
CGI_10008151	524781765	887933390	728005347	726544955
CGI_10004722	314457609	1100001317	629674086	821928100
CGI_10012277	314457609	1100001317	629674086	821928100
CGI_10016388	314457609	1100001317	629674086	821928100
CGI_10018017	314457609	1100001317	629674086	821928100
CGI_10027260	314457609	1100001317	629674086	821928100
CGI_10027262	314457609	1100001317	629674086	821928100
CGI_10008456	326180902	1078025532	588227183	870856865
CGI_10005130	430821730	959833231	662384966	806446166
CGI_10015573	430821730	959833231	662384966	806446166
CGI_10028568	750550212	335632686	546047016	1212965905
CGI_10022074	483483547	1077620202	680419394	603168551
CGI_10010434	365334686	783058434	550365239	1138367716
CGI_10016016	75848212	636435441	246279759	1874587042
CGI_10024279	370097974	833316302	600160221	1028074829
CGI_10017186	258960692	661172901	883245664	1026005123
CGI_10009185	483383638	801468893	837166839	696260243
CGI_10018985	489230145	946485690	617724757	748161836
CGI_10028360	139187517	1184523549	370343751	1102786854
CGI_10012468	364681707	1129048179	465390144	830324221
CGI_10018862	143766089	964351594	600355669	1079552499
CGI_10025486	275474422	850899597	512996891	1144861454
CGI_10005086	421219716	818367063	742443687	793785983
CGI_10025609	377879411	936768172	534746794	923398099
CGI_10026274	466913197	1006140239	639524341	658514460
CGI_10005825	681069594	1178066434	431747790	479518098
CGI_10020339	318481857	887694276	542802566	1013025129
CGI_10025791	359988023	956303488	643601225	793921038
CGI_10013422	505246352	829720691	607393640	808788136
CGI_10015460	371460344	938352893	518622837	921094639
CGI_10022441	469905843	891335210	537925639	843442647
CGI_10008615	67047989	1146408434	548704565	980362450
CGI_10015921	465767580	839548864	523410341	912066791
CGI_10011333	341077866	802125329	508618522	1074729916
CGI_10001748	154152139	1206474654	258204558	1103693759
CGI_10007732	383676498	925253975	611180982	798887580
CGI_10003169	406625406	1020131675	666007592	617221506
CGI_10015436	295304424	943942469	530117875	930786172
CGI_10011751	131854025	865581446	456366565	1239463692
CGI_10027059	286094535	1020335647	682730241	702150937
CGI_10003671	227124883	902223319	662544353	897832565
CGI_10019060	338198869	945711887	560724774	839585853
CGI_10003549	540935892	621973753	752579402	759926372
CGI_10020348	254190828	954823626	475007276	989648568
CGI_10024066	262681764	1055216883	284255713	1069932385
CGI_10019738	48690617	1322143614	43879997	1249139532
CGI_10006457	467494600	763913954	699074360	733148905
CGI_10012796	411779199	956019334	671989819	623032781
CGI_10022004	4600375	779163960	478445189	1394224912
CGI_10019072	354641351	981883310	443850272	871063030
CGI_10013025	363878554	933845709	516029981	835350393
CGI_10010586	250936357	971688216	456146621	967195650
CGI_10021793	348956689	1143945103	623108762	525492647
CGI_10018434	1219828881	565972238	332816241	516251496
CGI_10008815	374885532	768103117	678456665	812590168
CGI_10013803	1854568451	445268224	90405679	241830226
CGI_10013459	233307563	873291830	577680206	942485730
CGI_10023418	221931526	982298368	611152056	805641549
CGI_10019059	344044982	961474458	614344413	698889639
