PROTID	sample 27
CHOYP_LOC100704562.1.1|m.25340	2
CHOYP_LOC100641267.2.2|m.57947	2
CHOYP_NFKB.1.1|m.51558	2
CHOYP_ACSS3.1.1|m.64144	2
CHOYP_BRAFLDRAFT_246978.1.1|m.6916	2
CHOYP_BRAFLDRAFT_114510.1.1|m.52252	2
CHOYP_PHUM_PHUM184790.1.1|m.41715	2
CHOYP_PUR8.1.1|m.2748	2
CHOYP_CCD22.1.1|m.6639	2
CHOYP_LOC100375913.1.1|m.9170	2
CHOYP_BRAFLDRAFT_127356.1.2|m.8691	2
CHOYP_BRAFLDRAFT_241287.1.1|m.5544	2
CHOYP_SYWC.5.5|m.54889	2
CHOYP_BRAFLDRAFT_241420.1.1|m.61408	2
CHOYP_KPYK.3.4|m.47446	2
CHOYP_LSM4.1.3|m.2601	2
CHOYP_LOC100372481.1.1|m.21010	2
CHOYP_SMP_039300.1.1|m.1202	2
CHOYP_LOC100641892.1.1|m.56601	2
CHOYP_ACSL4.1.1|m.24576	2
CHOYP_GOGB1.1.2|m.26408	2
CHOYP_KSR2.1.1|m.9852	2
CHOYP_MIB1.2.4|m.35815	2
CHOYP_BRAFLDRAFT_220284.1.1|m.29545	2
CHOYP_BRAFLDRAFT_76402.1.5|m.22765	2
CHOYP_PHUM_PHUM332570.1.1|m.56283	2
CHOYP_LOC100367949.3.3|m.63228	2
CHOYP_LOC100728625.2.2|m.51928	2
CHOYP_LOC726145.1.1|m.27163	2
CHOYP_LOC100373488.1.1|m.10129	2
CHOYP_NAA25.1.1|m.11255	2
CHOYP_contig_031485|m.35969	2
CHOYP_NUP153.1.1|m.34857	2
CHOYP_CATL1.1.1|m.56906	2
CHOYP_LOC100375473.1.1|m.9062	2
CHOYP_PARG.1.1|m.24813	2
CHOYP_RB3GP.1.2|m.53902	2
CHOYP_LOC100369985.1.1|m.35628	2
CHOYP_NEMVEDRAFT_V1G192713.1.1|m.16224	2
CHOYP_NEMVEDRAFT_V1G167835.1.1|m.6190	2
CHOYP_BRAFLDRAFT_275580.2.2|m.40924	2
CHOYP_GNA1.1.1|m.39198	2
CHOYP_LOC101070737.2.3|m.11531	2
CHOYP_LOC100367205.1.1|m.24472	2
CHOYP_ISCW_ISCW013378.3.3|m.20296	2
CHOYP_BRAFLDRAFT_270672.1.1|m.25768	2
CHOYP_LOC101234062.1.1|m.27366	2
CHOYP_contig_038921|m.44081	2
CHOYP_ATP2B3.1.1|m.6573	2
CHOYP_BRAFLDRAFT_204501.1.1|m.910	2
CHOYP_CNOT2.1.2|m.47530	2
CHOYP_contig_036280|m.40985	2
CHOYP_ACT.4.27|m.14034	2
CHOYP_GOLI4.3.4|m.29146	2
CHOYP_LOC100553687.1.1|m.61663	2
CHOYP_LOC101068003.1.1|m.14900	2
CHOYP_BRAFLDRAFT_108193.2.2|m.37878	2
CHOYP_BRAFLDRAFT_74594.1.3|m.1187	2
CHOYP_BRAFLDRAFT_128878.1.1|m.42339	2
CHOYP_CUL4B.1.1|m.6652	2
CHOYP_EF-1A.9.9|m.63037	2
CHOYP_LOC100369017.1.1|m.27033	2
CHOYP_LOC101157864.1.2|m.9913	2
CHOYP_PPAC1.1.1|m.51347	2
CHOYP_WDR61.1.2|m.7565	2
CHOYP_LOC101064693.1.2|m.30288	2
CHOYP_LOC100892925.1.2|m.44655	2
CHOYP_STAT1.1.2|m.1003	2
CHOYP_LOC101061332.1.1|m.25069	2
CHOYP_NUD16.1.2|m.10250	2
CHOYP_BRAFLDRAFT_233674.1.1|m.66738	2
CHOYP_NEMVEDRAFT_V1G197314.1.2|m.61420	2
CHOYP_BRAFLDRAFT_85822.1.1|m.10102	2
CHOYP_CEP63.2.2|m.35716	2
CHOYP_C19L1.1.1|m.13954	2
CHOYP_AAEL_AAEL005197.1.1|m.59507	2
CHOYP_LOC100373892.2.2|m.55838	2
CHOYP_LOC100863920.1.1|m.40408	2
CHOYP_LOC100880308.1.1|m.6158	2
CHOYP_RABGAP1.1.1|m.50532	2
CHOYP_UBP20.2.2|m.51412	2
CHOYP_ZN706.1.2|m.11926	2
CHOYP_LOC100372287.1.1|m.10381	2
CHOYP_LOC100377487.1.1|m.27964	2
CHOYP_LOC100889564.1.1|m.17149	2
CHOYP_LOC580670.5.6|m.34028	2
CHOYP_SC22B.1.1|m.62900	2
CHOYP_CRYAB.1.5|m.2659	2
CHOYP_LOC100376187.1.2|m.22539	2
CHOYP_BRAFLDRAFT_92601.1.1|m.56157	2
CHOYP_LOC100313636.2.3|m.26350	2
CHOYP_IRF1.1.3|m.52606	2
CHOYP_LOC100370583.1.1|m.56859	2
CHOYP_NEMVEDRAFT_V1G165649.1.1|m.2893	2
CHOYP_AGAP_AGAP004136.3.3|m.44420	2
CHOYP_LOC585322.1.2|m.8217	2
CHOYP_LOC100331324.2.3|m.40325	2
CHOYP_LOC100374909.2.2|m.57748	2
CHOYP_LOC100537361.1.1|m.55516	2
CHOYP_THOC5.1.1|m.12880	2
CHOYP_UBP24.1.1|m.54945	2
CHOYP_BRAFLDRAFT_117976.1.3|m.22767	2
CHOYP_LOC100116717.2.2|m.30034	2
CHOYP_BRAFLDRAFT_275667.1.1|m.17353	2
CHOYP_TACC1.2.2|m.53512	2
CHOYP_LOC100378901.1.2|m.29418	2
CHOYP_contig_012255|m.14080	2
CHOYP_contig_032567|m.37185	2
CHOYP_LOC100370907.1.3|m.3187	2
CHOYP_LOC100533455.1.9|m.3607	2
CHOYP_AGAP_AGAP008287.1.1|m.58727	2
CHOYP_TTC4.1.1|m.16365	2
CHOYP_BRD8.1.1|m.244	2
CHOYP_BRAFLDRAFT_128460.1.2|m.7232	2
CHOYP_LOC100374808.1.1|m.29300	2
CHOYP_LOC101063699.1.1|m.18944	2
CHOYP_MINT.1.1|m.54605	2
CHOYP_RPB3.1.1|m.45705	2
CHOYP_RRAGA.1.1|m.41224	2
CHOYP_FUMH.2.2|m.55401	2
CHOYP_contig_000227|m.218	2
CHOYP_BRAFLDRAFT_280343.1.1|m.41317	2
CHOYP_HERC2.1.1|m.65153	2
CHOYP_LOC100370603.1.1|m.51092	2
CHOYP_LOC100669963.1.1|m.57300	2
CHOYP_LOC100864577.1.1|m.8977	2
CHOYP_MUC4.1.1|m.41314	2
CHOYP_LOC100379049.1.1|m.51860	2
CHOYP_LOC100370673.1.1|m.13161	2
CHOYP_WDR37.1.1|m.57561	2
CHOYP_BRAFLDRAFT_281070.1.1|m.1319	2
CHOYP_MMAC.1.1|m.8063	2
CHOYP_BRAFLDRAFT_119906.1.1|m.45320	2
CHOYP_BRAFLDRAFT_62156.1.1|m.47958	2
CHOYP_DDX58.9.9|m.62758	2
CHOYP_EXOS7.1.1|m.3323	2
CHOYP_LOC100373461.1.2|m.30015	2
CHOYP_LOC100680210.1.1|m.5750	2
CHOYP_WIPI3.1.1|m.13956	2
CHOYP_BRAFLDRAFT_205095.2.2|m.62915	2
CHOYP_BRAFLDRAFT_57552.1.1|m.8199	2
CHOYP_LOC101158638.2.2|m.27400	2
CHOYP_LOC580207.1.1|m.49071	2
CHOYP_BRAFLDRAFT_123389.1.1|m.57156	2
CHOYP_UFL1.1.1|m.20000	2
CHOYP_BRAFLDRAFT_224716.1.2|m.41344	2
CHOYP_RPGRB.1.1|m.59104	2
CHOYP_YAP.1.2|m.23386	2
CHOYP_CREM.1.1|m.12267	2
CHOYP_BRAFLDRAFT_126555.2.6|m.5075	2
CHOYP_ISCW_ISCW016148.3.6|m.54385	2
CHOYP_ARMC6.1.1|m.28786	2
CHOYP_MONBRDRAFT_34989.1.1|m.34385	2
CHOYP_VWCE.1.3|m.5007	2
CHOYP_BRAFLDRAFT_125729.1.1|m.50316	2
CHOYP_LOC100367949.2.3|m.55056	2
CHOYP_LOC100632832.1.1|m.45608	2
CHOYP_LOC100367718.1.1|m.8839	2
CHOYP_BRAFLDRAFT_123636.1.1|m.16162	2
CHOYP_contig_012068|m.13831	2
CHOYP_LOC100376802.2.2|m.60631	2
CHOYP_LOC100670231.1.1|m.6369	2
CHOYP_BRAFLDRAFT_80311.1.3|m.18963	2
CHOYP_ARL8A.1.1|m.12151	2
CHOYP_LOC100371354.1.1|m.47130	2
CHOYP_LOC100898860.1.1|m.7386	2
CHOYP_STK31.1.1|m.16297	2
CHOYP_TVAG_355490.4.22|m.10865	2
CHOYP_YAP.2.2|m.62060	2
CHOYP_BRAFLDRAFT_276868.1.1|m.27780	2
CHOYP_ISCW_ISCW014880.1.1|m.27977	2
CHOYP_LOC100879129.1.1|m.44467	2
CHOYP_LOC100901947.1.1|m.7835	2
CHOYP_SF3B5.1.1|m.12205	2
CHOYP_AAKG2.1.1|m.55638	2
CHOYP_BRAFLDRAFT_96254.1.1|m.47860	2
CHOYP_ISCW_ISCW012957.1.2|m.51659	2
CHOYP_TRMT6.1.1|m.8062	2
CHOYP_VATD.2.2|m.64245	2
CHOYP_CHERP.1.1|m.22401	2
CHOYP_CML8.1.1|m.37436	2
CHOYP_ARF6.1.2|m.3974	2
CHOYP_LOC100378719.1.1|m.7367	2
CHOYP_NEMVEDRAFT_V1G167304.1.1|m.10864	2
CHOYP_TGME49_066610.1.1|m.2678	2
CHOYP_SPB3.1.1|m.31072	2
CHOYP_CUL1.1.1|m.13087	2
CHOYP_HIP1.1.1|m.31791	2
CHOYP_LOC100116719.1.1|m.58	2
CHOYP_RALA.4.4|m.26414	2
CHOYP_DYAK_GE25081.2.3|m.43232	2
CHOYP_EXOC1.1.2|m.60	2
CHOYP_GPX4-A.1.1|m.257	2
CHOYP_LOC100374772.1.4|m.30631	2
CHOYP_LOC592585.1.1|m.51309	2
CHOYP_NEMVEDRAFT_V1G188927.1.1|m.17076	2
CHOYP_IFIH1.10.14|m.60393	2
CHOYP_BRAFLDRAFT_278832.1.1|m.13624	2
CHOYP_LOC100377677.2.2|m.27049	2
CHOYP_NCAH.1.5|m.8672	2
CHOYP_BRAFLDRAFT_119955.1.1|m.16485	2
CHOYP_contig_000437|m.416	2
CHOYP_LOC100181159.1.1|m.6127	2
CHOYP_KBP.1.1|m.16212	2
CHOYP_LOC662190.3.3|m.62554	2
CHOYP_SDR16C5.1.1|m.7423	2
CHOYP_SYNE1.1.1|m.51183	2
CHOYP_EBNA1BP2.1.1|m.63216	2
CHOYP_LOC100634891.1.1|m.11488	2
CHOYP_LOC100743492.1.1|m.58896	2
CHOYP_LOC576698.1.1|m.32335	2
CHOYP_LOC590969.1.1|m.15822	2
CHOYP_LSM3.1.1|m.9505	2
CHOYP_RFC3.1.1|m.48357	2
CHOYP_DVL.2.2|m.40553	2
CHOYP_PGBM.2.3|m.44777	2
CHOYP_LOC100372341.1.1|m.46956	2
CHOYP_LOC662190.1.3|m.1532	2
CHOYP_KPOL_1058P4.2.2|m.61989	2
CHOYP_contig_049136|m.58269	2
CHOYP_LOC100167728.1.2|m.2289	2
CHOYP_ISCW_ISCW018501.2.2|m.61797	2
CHOYP_LOC100370897.5.5|m.39218	2
CHOYP_TENX.1.2|m.12929	2
CHOYP_BRAFLDRAFT_128033.2.2|m.54293	2
CHOYP_CPIB.3.3|m.46138	2
CHOYP_AGAP_AGAP004885.1.1|m.29831	2
CHOYP_GCC2.1.1|m.17251	2
CHOYP_LOC100371637.1.1|m.7833	2
CHOYP_BRAFLDRAFT_119906.1.1|m.45319	2
CHOYP_PHUM_PHUM137710.1.1|m.19548	2
CHOYP_STT3A.1.1|m.40532	2
CHOYP_TRI56.4.4|m.61739	2
CHOYP_contig_024219|m.27509	2
CHOYP_BRAFLDRAFT_126152.2.2|m.42694	2
CHOYP_PGDH.5.5|m.66725	2
CHOYP_PRP31.3.6|m.8812	2
CHOYP_LOC100543709.1.1|m.32086	2
CHOYP_LOC100485247.1.1|m.37690	2
CHOYP_LOC100879964.1.1|m.1780	2
CHOYP_BAG3.1.1|m.15160	2
CHOYP_LOC564392.1.1|m.29701	2
CHOYP_BRAFLDRAFT_114978.1.1|m.43775	2
CHOYP_BRAFLDRAFT_57459.1.1|m.61613	2
CHOYP_DIAP2.1.1|m.25706	2
CHOYP_LOC100369608.1.3|m.11971	2
CHOYP_LOC100533284.1.2|m.25143	2
CHOYP_BRAFLDRAFT_265208.6.7|m.52336	2
CHOYP_LOC100881430.1.1|m.4201	2
CHOYP_BRAFLDRAFT_64948.1.1|m.17321	2
CHOYP_AMDHD2.2.2|m.52160	2
CHOYP_LOC100179516.2.2|m.49937	2
CHOYP_MAN2B1.1.1|m.38450	2
CHOYP_NTM1A.1.1|m.614	2
CHOYP_PAX2A.1.2|m.10577	2
CHOYP_BRAFLDRAFT_123202.1.1|m.17267	2
CHOYP_BRAFLDRAFT_124962.1.1|m.57433	2
CHOYP_ZGC_73273.1.1|m.18633	2
CHOYP_contig_038579|m.43695	2
CHOYP_NEMVEDRAFT_V1G159364.1.1|m.22912	2
CHOYP_LOC100539769.1.1|m.36990	2
CHOYP_ASM.1.1|m.21521	2
CHOYP_LOC100376096.1.1|m.62366	2
CHOYP_LOC100877393.1.1|m.26310	2
CHOYP_LOC663518.1.1|m.11968	2
CHOYP_AAEL_AAEL011273.1.1|m.12717	2
CHOYP_LOC724467.1.1|m.38548	2
CHOYP_LOC751836.2.6|m.25437	2
CHOYP_MDN1.4.8|m.6155	2
CHOYP_MRPS35.1.1|m.20118	2
CHOYP_NUP85.1.1|m.16167	2
CHOYP_RED.1.2|m.8931	2
CHOYP_LRRF2.2.2|m.40846	2
CHOYP_TRIADDRAFT_62546.1.2|m.5483	2
CHOYP_BRAFLDRAFT_281490.1.1|m.53995	2
CHOYP_CPSF1.1.1|m.27767	2
CHOYP_PHOCN.1.1|m.40660	2
CHOYP_AGAP_AGAP004136.1.3|m.24172	2
CHOYP_LOC100744089.1.1|m.58530	2
CHOYP_MYS.2.7|m.2069	2
CHOYP_RTTN.1.3|m.9026	2
CHOYP_MRPL42.1.1|m.61762	2
CHOYP_BRAFLDRAFT_86827.4.4|m.61859	2
CHOYP_ISCW_ISCW014726.5.5|m.47210	2
CHOYP_AAEL_AAEL001706.1.1|m.43821	2
CHOYP_LOC100371304.1.1|m.47915	2
CHOYP_LOC100877749.1.1|m.65236	2
CHOYP_CA050.1.2|m.10226	2
CHOYP_LOC100377364.1.2|m.4828	2
CHOYP_MDR3.3.3|m.66641	2
CHOYP_TRD7B.1.1|m.56981	2
CHOYP_GOLI4.2.4|m.15493	2
CHOYP_CBG11292.1.1|m.12957	2
CHOYP_LOC100489929.1.1|m.51437	2
CHOYP_LOC100876663.1.1|m.4368	2
CHOYP_SRAP.10.18|m.43353	2
CHOYP_TRMT2A.1.1|m.17768	2
CHOYP_contig_043072|m.49721	2
CHOYP_BRAFLDRAFT_118602.4.5|m.26803	2
CHOYP_LOC100372990.1.1|m.15018	2
CHOYP_BRAFLDRAFT_280249.1.1|m.26508	2
CHOYP_GDS1B.1.1|m.52257	2
CHOYP_BRAFLDRAFT_68004.1.1|m.24323	2
CHOYP_EXOSC2.1.1|m.9530	2
CHOYP_GIGA3.1.1|m.42774	2
CHOYP_LOC100902807.1.4|m.12152	2
CHOYP_LOC101067777.1.1|m.52432	2
CHOYP_PECR.1.1|m.58859	2
CHOYP_BOP1.1.1|m.66373	2
CHOYP_KC1D.1.3|m.12297	2
CHOYP_LOC100182352.2.2|m.64092	2
CHOYP_NEMVEDRAFT_V1G179696.1.1|m.40556	2
CHOYP_LOC100645450.1.1|m.39898	2
CHOYP_WIBG.1.1|m.11521	2
CHOYP_PHUM_PHUM375280.1.2|m.23797	2
CHOYP_UBE2A.1.1|m.48761	2
CHOYP_XPO5.1.1|m.14207	2
CHOYP_AGAP_AGAP004136.3.3|m.44418	2
CHOYP_SMP_176410.1.1|m.18565	2
CHOYP_contig_045072|m.52344	2
CHOYP_BRAFLDRAFT_128432.1.1|m.8945	2
CHOYP_LOC100376049.1.1|m.10489	2
CHOYP_LOC100644701.2.2|m.54960	2
CHOYP_LOC100902912.1.1|m.9008	2
CHOYP_NOG2.1.1|m.41399	2
CHOYP_MPDZ.3.3|m.51236	2
CHOYP_NEMVEDRAFT_V1G73504.2.2|m.38500	2
CHOYP_BRAFLDRAFT_114859.1.1|m.37271	2
CHOYP_BRAFLDRAFT_118680.1.1|m.14225	2
CHOYP_contig_029222|m.33159	2
CHOYP_BRAFLDRAFT_136434.1.1|m.33244	2
CHOYP_LOC101470738.2.2|m.26124	2
CHOYP_TSP_02835.1.1|m.26375	2
CHOYP_BRAFLDRAFT_276662.1.1|m.52846	2
CHOYP_LOC100892637.1.1|m.49164	2
CHOYP_contig_014152|m.16145	2
CHOYP_LOC100179516.1.2|m.45110	2
CHOYP_ATG7.1.1|m.34175	2
CHOYP_LOC100374693.1.1|m.62043	2
CHOYP_LOC100377501.1.1|m.13155	2
CHOYP_LOC663155.1.1|m.62768	2
CHOYP_LOC725565.1.1|m.19064	2
CHOYP_BRAFLDRAFT_265991.1.1|m.58765	2
CHOYP_DDX10.1.1|m.17783	2
CHOYP_GPX3.1.2|m.24838	2
CHOYP_MCMBP.2.2|m.18631	2
CHOYP_NEMVEDRAFT_V1G173435.1.1|m.37344	2
CHOYP_POLD1.1.1|m.61169	2
CHOYP_BRAFLDRAFT_88219.1.5|m.37187	2
CHOYP_CRE_29942.1.1|m.48587	2
CHOYP_PRKDC.1.1|m.47256	2
CHOYP_BRAFLDRAFT_285193.1.1|m.63396	2
CHOYP_BRAFLDRAFT_65861.1.1|m.24624	2
CHOYP_LOC100183535.2.2|m.10350	2
CHOYP_contig_036790|m.41410	2
CHOYP_CWC22.1.1|m.29270	2
CHOYP_DMBT1.15.34|m.29008	2
CHOYP_FRRS1.2.3|m.41025	2
CHOYP_ISCW_ISCW005596.1.1|m.60561	2
CHOYP_LOC100346427.1.1|m.44592	2
CHOYP_LOC100636568.1.1|m.16013	2
CHOYP_LOC100889562.1.1|m.27158	2
CHOYP_LOC101160053.1.1|m.18848	2
CHOYP_UBCP1.1.1|m.7721	2
CHOYP_contig_024706|m.28101	2
CHOYP_DDX18.2.2|m.51768	2
CHOYP_contig_028345|m.32285	2
CHOYP_UBA6.3.4|m.53927	2
CHOYP_BRAFLDRAFT_119350.1.1|m.50169	2
CHOYP_LOC100371319.1.1|m.10777	2
CHOYP_EST1A.1.1|m.59161	2
CHOYP_LOC100892193.1.5|m.13369	2
CHOYP_LOC101107626.1.1|m.1051	2
CHOYP_NDL1A.1.1|m.10230	2
CHOYP_NEMVEDRAFT_V1G197278.1.1|m.45568	2
CHOYP_contig_025377|m.28903	2
CHOYP_contig_026684|m.30387	2
CHOYP_LOC100889336.1.1|m.18327	2
CHOYP_TBC15.1.1|m.4226	2
CHOYP_CLEC10A.3.3|m.27236	2
CHOYP_4ET.1.1|m.1941	2
CHOYP_contig_037000|m.41674	2
CHOYP_SAMH1.10.12|m.55275	2
CHOYP_SOX2.1.2|m.31411	2
CHOYP_LOC100472408.1.1|m.17281	2
CHOYP_TPPC3.1.1|m.58563	2
CHOYP_contig_022142|m.25369	2
CHOYP_CB044.1.1|m.53539	2
CHOYP_NEMVEDRAFT_V1G233709.8.13|m.55781	2
CHOYP_LOC579833.1.1|m.23271	2
CHOYP_contig_035951|m.40680	2
CHOYP_BRAFLDRAFT_74879.3.6|m.24658	2
CHOYP_LOC100367414.1.7|m.21233	2
CHOYP_CRYAB.5.5|m.49919	2
CHOYP_ENOPH.1.4|m.8576	2
CHOYP_LOC100378526.1.1|m.16747	2
CHOYP_LOC100650469.1.2|m.42139	2
CHOYP_PTHB1.1.1|m.35678	2
CHOYP_SPF45.1.1|m.22111	2
CHOYP_contig_036899|m.41515	2
CHOYP_BRAFLDRAFT_118500.1.1|m.46374	2
CHOYP_BRAFLDRAFT_125263.1.9|m.7394	2
CHOYP_ITB1B.1.1|m.59423	2
CHOYP_UBC2.1.3|m.24138	2
CHOYP_LOC101066924.1.1|m.16031	2
CHOYP_BRAFLDRAFT_117028.1.1|m.26596	2
CHOYP_LOC100372716.5.10|m.31370	2
CHOYP_KPC1.1.2|m.30648	2
CHOYP_LOC100373656.1.1|m.57144	2
CHOYP_MLE.4.9|m.38686	2
CHOYP_VWA8.2.3|m.28001	2
CHOYP_CEP76.1.1|m.6264	2
CHOYP_BRAFLDRAFT_106560.4.14|m.5053	2
CHOYP_PELO.1.1|m.14458	2
CHOYP_CERS6.1.1|m.5214	2
CHOYP_LOC100371761.1.1|m.57462	2
CHOYP_LOC100704264.1.1|m.49420	2
CHOYP_LOC585438.1.1|m.44017	2
CHOYP_contig_040962|m.46595	2
CHOYP_BRAFLDRAFT_88543.1.2|m.54473	2
CHOYP_KPYK.2.4|m.19753	2
CHOYP_TIM8A.1.1|m.4787	2
CHOYP_LOC576660.1.1|m.33760	2
CHOYP_LSM7.1.1|m.3617	2
CHOYP_NOL10.1.1|m.1606	2
CHOYP_RIPL1.1.1|m.59984	2
CHOYP_ZCCHC8.1.1|m.18098	2
CHOYP_BTRC.1.1|m.816	2
CHOYP_TOM20.1.1|m.11207	2
CHOYP_LOC100367548.1.1|m.48434	2
CHOYP_LOC797197.1.1|m.49426	2
CHOYP_DNMT1.1.1|m.54990	2
CHOYP_RFIP4.1.2|m.976	2
CHOYP_BRAFLDRAFT_89961.3.3|m.49198	2
CHOYP_LOC658640.2.2|m.56941	2
CHOYP_LOC100369712.1.1|m.64282	2
CHOYP_LOC593134.1.1|m.29711	2
CHOYP_contig_044803|m.51967	2
CHOYP_ARL6.1.2|m.29833	2
CHOYP_LOC100565366.1.1|m.49990	2
CHOYP_MEGF6.36.59|m.43203	2
CHOYP_MRP1.5.10|m.34368	2
CHOYP_contig_038859|m.43982	2
CHOYP_LOC100372626.1.2|m.8346	2
CHOYP_LOC100566943.1.2|m.35349	2
CHOYP_UBCD2.1.1|m.54558	2
CHOYP_LOC100877992.1.1|m.1507	2
CHOYP_NEMVEDRAFT_V1G96234.1.1|m.27743	2
CHOYP_LOC100370358.1.1|m.39703	2
CHOYP_LOC100370821.2.2|m.45409	2
CHOYP_LOC763378.1.1|m.7889	2
CHOYP_LOC100370941.1.1|m.59883	2
CHOYP_LOC100373590.1.1|m.51920	2
CHOYP_LOC100375955.1.1|m.9940	2
CHOYP_LOC662211.1.1|m.23378	2
CHOYP_contig_039460|m.44676	2
CHOYP_FND2.4.4|m.44570	2
CHOYP_LOC100367908.2.2|m.55212	2
CHOYP_contig_042557|m.49033	2
CHOYP_DVIR_GJ20612.1.1|m.14542	2
CHOYP_Y054.1.1|m.9666	2
CHOYP_NCAH.3.5|m.51972	2
CHOYP_contig_015543|m.18138	2
CHOYP_contig_008181|m.9453	2
CHOYP_GEMIN5.2.2|m.59078	2
CHOYP_LOC100376807.1.1|m.22568	2
CHOYP_TBC13.1.1|m.24396	2
CHOYP_contig_004705|m.5404	2
CHOYP_NOC41.1.1|m.53790	2
CHOYP_BRAFLDRAFT_63471.1.1|m.25619	2
CHOYP_LOC100368004.1.1|m.62584	2
CHOYP_LOC578968.1.2|m.41294	2
CHOYP_THTR.1.1|m.25924	2
CHOYP_contig_037467|m.42206	2
CHOYP_LOC578260.1.1|m.21677	2
CHOYP_LOC587439.1.1|m.45707	2
CHOYP_CD11B.1.1|m.51509	2
CHOYP_LOC100142249.1.1|m.55762	2
CHOYP_NIPLB.1.1|m.11155	2
CHOYP_contig_030692|m.34979	2
CHOYP_BRAFLDRAFT_128100.1.1|m.10153	2
CHOYP_DMOJ_GI18492.1.1|m.8903	2
CHOYP_NOLC1.3.3|m.66629	2
CHOYP_LOC100658481.1.1|m.8712	2
CHOYP_LOC660590.1.1|m.26950	2
CHOYP_LEG4.1.1|m.22079	2
CHOYP_CTR9.1.1|m.18832	2
CHOYP_EHHADH.1.1|m.26459	2
CHOYP_ATS10.1.1|m.43473	2
CHOYP_LOC100367394.1.2|m.34992	2
CHOYP_BRAFLDRAFT_264316.1.1|m.29655	2
CHOYP_LOC100547490.1.1|m.5822	2
CHOYP_BRAFLDRAFT_67226.1.1|m.38034	2
CHOYP_GSTO1.1.2|m.14745	2
CHOYP_LOC100080726.1.1|m.59048	2
CHOYP_LOC100709538.1.2|m.4299	2
CHOYP_BRAFLDRAFT_123537.1.2|m.28822	2
CHOYP_contig_016375|m.19279	2
CHOYP_BM1_05690.1.1|m.23253	2
CHOYP_CHMP3.1.1|m.65684	2
CHOYP_CKLF4.1.1|m.55295	2
CHOYP_LOC100571875.1.1|m.48861	2
CHOYP_LOC100879487.2.3|m.32793	2
CHOYP_SGPL1.1.1|m.42223	2
CHOYP_TRA2A.1.1|m.21305	2
CHOYP_LOC584001.1.1|m.46452	2
CHOYP_DPSE_GA28568.5.9|m.33670	2
CHOYP_LOC100177909.1.1|m.29356	2
CHOYP_LOC100197511.1.1|m.22053	2
CHOYP_BRAFLDRAFT_128129.1.1|m.63237	2
CHOYP_RN213.11.13|m.59720	2
CHOYP_BRAFLDRAFT_284971.1.1|m.8608	2
CHOYP_MIB.2.3|m.30418	2
CHOYP_EDRF1.2.2|m.45353	2
CHOYP_BRAFLDRAFT_66204.1.3|m.2589	2
CHOYP_PSMD2.3.3|m.59657	2
CHOYP_SR140.1.2|m.11983	2
CHOYP_LOC100367535.1.2|m.4730	2
CHOYP_NEMVEDRAFT_V1G120526.4.5|m.36926	2
CHOYP_RN19A.1.1|m.35894	2
CHOYP_SACS.4.17|m.32398	2
CHOYP_LOC100900162.1.1|m.58237	2
CHOYP_LOC100869625.1.1|m.52959	2
CHOYP_contig_004045|m.4615	2
CHOYP_LOC100186203.1.1|m.7875	2
CHOYP_TXN4A.1.2|m.59542	2
CHOYP_ZBTB5.4.4|m.42642	2
CHOYP_NEK1.4.5|m.32116	2
CHOYP_BRAFLDRAFT_221105.2.2|m.18318	2
CHOYP_contig_027730|m.31434	2
CHOYP_BRAFLDRAFT_118709.2.4|m.41225	2
CHOYP_H2BL3.1.1|m.16594	2
CHOYP_TVAG_355490.16.22|m.50235	2
CHOYP_LOC101068677.1.1|m.30685	2
CHOYP_MUC1.1.5|m.5910	2
CHOYP_GFM2.1.1|m.18396	2
CHOYP_BRAFLDRAFT_236936.3.6|m.29228	2
CHOYP_BRAFLDRAFT_74063.4.5|m.43367	2
CHOYP_DWIL_GK24328.1.1|m.16490	2
CHOYP_MRP1.4.10|m.27993	2
CHOYP_OSBL6.1.1|m.24967	2
CHOYP_BRCC3.1.1|m.66615	2
CHOYP_LOC659409.1.1|m.24437	2
CHOYP_M6PR.1.1|m.51635	2
CHOYP_contig_006758|m.7690	2
CHOYP_PSTA_4372.1.1|m.39115	2
CHOYP_NCOA4.1.1|m.5549	2
CHOYP_LOC100378993.1.1|m.13997	2
CHOYP_LOC558213.1.1|m.27293	2
CHOYP_LOC593522.2.2|m.33858	2
CHOYP_BRAFLDRAFT_98740.6.7|m.59351	2
CHOYP_K11G12.5.1.1|m.55605	2
CHOYP_LOC101164168.1.1|m.24728	2
CHOYP_LOC594379.1.1|m.55370	2
CHOYP_IRO.4.4|m.24034	2
CHOYP_NEMVEDRAFT_V1G245280.11.11|m.63026	2
CHOYP_LOC100902628.1.1|m.1200	2
CHOYP_RAB7A.1.2|m.23789	2
CHOYP_BRAFLDRAFT_120970.1.1|m.63798	2
CHOYP_LOC100366965.1.2|m.40982	2
CHOYP_IRF5.1.1|m.58123	2
CHOYP_TTC1.1.2|m.53162	2
CHOYP_contig_024046|m.27342	2
CHOYP_HX1.1.1|m.23716	2
CHOYP_contig_028016|m.31798	2
CHOYP_ACBD5.1.2|m.16744	2
CHOYP_LOC100375065.1.1|m.7678	2
CHOYP_NEMVEDRAFT_V1G244806.2.2|m.52012	2
CHOYP_contig_040887|m.46494	2
CHOYP_BRAFLDRAFT_124064.3.6|m.38212	2
CHOYP_LOC496139.1.1|m.39321	2
CHOYP_contig_014529|m.16671	2
