PROTID	sample 28
CHOYP_LOC662190.1.3|m.1532	4
CHOYP_LOC100368495.1.1|m.9879	4
CHOYP_MGC78792.1.1|m.45233	4
CHOYP_STRUM.1.1|m.42335	4
CHOYP_GCC2.1.1|m.17251	4
CHOYP_LOC100679620.1.1|m.66367	4
CHOYP_NLRC3.1.1|m.57383	4
CHOYP_PHUM_PHUM137710.1.1|m.19548	4
CHOYP_LOC584481.5.10|m.52126	4
CHOYP_PRP31.3.6|m.8812	4
CHOYP_LOC100543709.1.1|m.32086	4
CHOYP_LOC100694623.1.1|m.14876	4
CHOYP_AMDHD2.2.2|m.52160	4
CHOYP_BAG1.2.2|m.60616	4
CHOYP_MRPS28.1.1|m.29259	4
CHOYP_LRRF2.2.2|m.40846	4
CHOYP_KS6A5.1.1|m.51330	4
CHOYP_LOC584567.1.1|m.29825	4
CHOYP_contig_005029|m.5761	4
CHOYP_KTNA1.1.2|m.16373	4
CHOYP_LOC100877749.1.1|m.65236	4
CHOYP_TSP_06726.1.1|m.7470	4
CHOYP_LOC655529.1.3|m.1225	4
CHOYP_LOC576041.1.1|m.28220	4
CHOYP_LRP12.1.2|m.30870	4
CHOYP_LOC100372990.1.1|m.15018	4
CHOYP_BRAFLDRAFT_209933.1.1|m.29283	4
CHOYP_LOC100366728.1.1|m.57449	4
CHOYP_LOC585591.1.1|m.62390	4
CHOYP_PECR.1.1|m.58859	4
CHOYP_BOP1.1.1|m.66373	4
CHOYP_LOC100568234.1.1|m.60837	4
CHOYP_NEMVEDRAFT_V1G169538.2.2|m.29703	4
CHOYP_LOC100888944.1.1|m.45112	4
CHOYP_NOG2.1.1|m.41399	4
CHOYP_LOC100533218.1.1|m.56993	4
CHOYP_LOC660067.1.1|m.20126	4
CHOYP_contig_037785|m.42603	4
CHOYP_LOC100204502.1.2|m.26864	4
CHOYP_CRE_01395.2.2|m.44269	4
CHOYP_LOC725565.1.1|m.19064	4
CHOYP_REPS1.1.2|m.35334	4
CHOYP_LOC589952.1.5|m.2235	4
CHOYP_CPE.1.1|m.53041	4
CHOYP_LOC101068028.1.1|m.48693	4
CHOYP_RIR2.1.1|m.19831	4
CHOYP_UBA6.3.4|m.53927	4
CHOYP_ISCW_ISCW012366.1.1|m.3690	4
CHOYP_LOC100377755.1.1|m.1005	4
CHOYP_contig_025377|m.28903	4
CHOYP_RGD1310712.1.1|m.16487	4
CHOYP_WASP.1.1|m.35786	4
CHOYP_LOC100369901.1.2|m.9586	4
CHOYP_BRAFLDRAFT_124064.1.6|m.5120	4
CHOYP_AAMP.1.1|m.13698	4
CHOYP_LOC100367414.1.7|m.21233	4
CHOYP_contig_038806|m.43911	4
CHOYP_LOC100377801.1.1|m.10929	4
CHOYP_LAR.1.2|m.30133	4
CHOYP_BRAFLDRAFT_129967.4.4|m.64315	4
CHOYP_BRAFLDRAFT_118103.1.1|m.41767	4
CHOYP_LOC580666.1.2|m.21929	4
CHOYP_SODM.2.2|m.62946	4
CHOYP_LOC100202203.1.1|m.27309	4
CHOYP_contig_035889|m.40603	4
CHOYP_LOC100875404.1.1|m.8506	4
CHOYP_MED24.4.10|m.16708	4
CHOYP_LOC100376908.1.4|m.112	4
CHOYP_LOC100890753.1.3|m.50299	4
CHOYP_DPSE_GA10259.1.1|m.36297	4
CHOYP_LOC100877992.1.1|m.1507	4
CHOYP_NEMVEDRAFT_V1G96234.1.1|m.27743	4
CHOYP_BRAFLDRAFT_283981.1.1|m.7732	4
CHOYP_AAEL_AAEL011814.1.1|m.48797	4
CHOYP_DVIR_GJ14588.1.1|m.25420	4
CHOYP_LOC100119750.1.1|m.7019	4
CHOYP_LOC100120260.1.1|m.41888	4
CHOYP_HTT.1.1|m.33803	4
CHOYP_LOC100707920.1.1|m.27511	4
CHOYP_LOC101169131.2.2|m.32499	4
CHOYP_BRAFLDRAFT_276592.1.1|m.8046	4
CHOYP_RLP24.2.2|m.51354	4
CHOYP_LOC100116878.1.1|m.11654	4
CHOYP_NOLC1.3.3|m.66629	4
CHOYP_LOC100658481.1.1|m.8712	4
CHOYP_CBG22657.2.2|m.28802	4
CHOYP_LOC100377596.1.1|m.7350	4
CHOYP_BRAFLDRAFT_277920.1.1|m.28845	4
CHOYP_contig_034890|m.39584	4
CHOYP_LOC101076180.1.1|m.41749	4
CHOYP_BRAFLDRAFT_277091.1.3|m.1103	4
CHOYP_LOC101159300.1.1|m.26609	4
CHOYP_YL58.1.1|m.35411	4
CHOYP_LOC584481.10.10|m.66365	4
CHOYP_CNDP2.4.4|m.56870	3
CHOYP_BRAFLDRAFT_63459.2.3|m.27933	3
CHOYP_LOC100377173.1.2|m.37699	3
CHOYP_CALUB.1.2|m.57842	3
CHOYP_BRAFLDRAFT_73486.1.1|m.16417	3
CHOYP_NEMVEDRAFT_V1G97278.2.2|m.63646	3
CHOYP_C1QL4L.3.7|m.5968	3
CHOYP_BRAFLDRAFT_121927.1.1|m.47211	3
CHOYP_RGN.1.1|m.30406	3
CHOYP_HSPA12A.21.27|m.57005	3
CHOYP_BRAFLDRAFT_105037.1.1|m.17483	3
CHOYP_LOC100691455.1.1|m.3282	3
CHOYP_contig_052396|m.62799	3
CHOYP_LOC100377173.1.2|m.37698	3
CHOYP_LOC100118048.1.1|m.62637	3
CHOYP_contig_018645|m.21889	3
CHOYP_LOC100374995.2.3|m.59062	3
CHOYP_MUC5A.1.2|m.43407	3
CHOYP_BRAFLDRAFT_208436.25.32|m.60144	3
CHOYP_BRAFLDRAFT_124284.1.1|m.33673	3
CHOYP_BRAFLDRAFT_64962.1.1|m.59737	3
CHOYP_MIB2.2.6|m.23029	3
CHOYP_contig_047707|m.56320	3
CHOYP_NFKB.1.1|m.51558	3
CHOYP_RL39.1.2|m.5372	3
CHOYP_CDC42.11.11|m.60004	3
CHOYP_BRAFLDRAFT_246978.1.1|m.6916	3
CHOYP_BRAFLDRAFT_202318.1.1|m.4330	3
CHOYP_ELMO1.1.1|m.59285	3
CHOYP_LOC100369566.1.1|m.41492	3
CHOYP_BRAFLDRAFT_86827.2.4|m.9197	3
CHOYP_MYSP.1.9|m.1100	3
CHOYP_ABI2.2.2|m.65629	3
CHOYP_SI_CH211-197G15.7.3.3|m.61063	3
CHOYP_LOC100118291.1.1|m.54817	3
CHOYP_BRAFLDRAFT_125405.1.1|m.5741	3
CHOYP_WDR5.2.3|m.6293	3
CHOYP_PHUM_PHUM317840.1.2|m.29476	3
CHOYP_UBXN4.1.1|m.22642	3
CHOYP_BRAFLDRAFT_91394.1.1|m.16068	3
CHOYP_LOC100366428.1.1|m.3740	3
CHOYP_PHUM_PHUM445570.1.1|m.18708	3
CHOYP_MIB1.2.4|m.35815	3
CHOYP_PPT2A.1.2|m.30339	3
CHOYP_BRAFLDRAFT_93411.1.3|m.13317	3
CHOYP_LOC100378881.1.1|m.29212	3
CHOYP_LOC654994.1.1|m.39461	3
CHOYP_FRIS.6.11|m.44036	3
CHOYP_ISCW_ISCW019991.1.5|m.8713	3
CHOYP_LOC578781.1.5|m.2353	3
CHOYP_K0020.1.1|m.1673	3
CHOYP_VP33A.1.1|m.58311	3
CHOYP_OFUT1.1.1|m.41737	3
CHOYP_LOC100369985.1.1|m.35628	3
CHOYP_LOC101072178.1.1|m.65566	3
CHOYP_LOC100377200.1.2|m.19811	3
CHOYP_LOC100402577.1.1|m.44548	3
CHOYP_BRAFLDRAFT_118789.2.3|m.59829	3
CHOYP_LOC100366932.1.1|m.36598	3
CHOYP_LOC100553687.1.1|m.61663	3
CHOYP_BRAFLDRAFT_113596.1.1|m.53557	3
CHOYP_LOC100178081.1.1|m.56365	3
CHOYP_DFA_05420.1.1|m.25051	3
CHOYP_LOC100118354.2.4|m.44636	3
CHOYP_LOC100693867.1.1|m.27278	3
CHOYP_LOC100378652.1.1|m.5658	3
CHOYP_UBL5.3.5|m.41673	3
CHOYP_CSTF3.1.1|m.10636	3
CHOYP_EF-1A.9.9|m.63037	3
CHOYP_TOL2_C08810.1.1|m.6377	3
CHOYP_CRI9333_2800.1.1|m.5332	3
CHOYP_LOC578881.1.1|m.9743	3
CHOYP_MT.10.18|m.44063	3
CHOYP_SF3B4.1.1|m.14985	3
CHOYP_LOC100168569.1.2|m.11752	3
CHOYP_CAMK4.1.1|m.30431	3
CHOYP_BRAFLDRAFT_233674.1.1|m.66738	3
CHOYP_NEMVEDRAFT_V1G197314.1.2|m.61420	3
CHOYP_CEP63.2.2|m.35716	3
CHOYP_NIF3L.1.2|m.28817	3
CHOYP_RS14.3.6|m.23056	3
CHOYP_C19L1.1.1|m.13954	3
CHOYP_AAEL_AAEL005197.1.1|m.59507	3
CHOYP_PHUM_PHUM477110.1.1|m.53813	3
CHOYP_YMS5.1.1|m.5494	3
CHOYP_LOC100372287.1.1|m.10381	3
CHOYP_SC22B.1.1|m.62900	3
CHOYP_contig_023763|m.27021	3
CHOYP_LOC101165968.2.7|m.18121	3
CHOYP_ZN330.1.2|m.7843	3
CHOYP_LOC100313636.2.3|m.26350	3
CHOYP_NEMVEDRAFT_V1G198667.14.15|m.61843	3
CHOYP_CCAR1.1.1|m.25430	3
CHOYP_LOC100210536.1.1|m.18414	3
CHOYP_LOC100704819.2.2|m.49100	3
CHOYP_LOC100889837.1.2|m.2516	3
CHOYP_LOC662072.1.1|m.51458	3
CHOYP_NEMVEDRAFT_V1G165649.1.1|m.2893	3
CHOYP_SMP_149990.1.1.1|m.44960	3
CHOYP_contig_008452|m.9831	3
CHOYP_BRAFLDRAFT_125634.1.1|m.14767	3
CHOYP_LOC100116717.2.2|m.30034	3
CHOYP_LOC575264.1.1|m.10111	3
CHOYP_ANR40.1.1|m.1429	3
CHOYP_BRAFLDRAFT_114709.1.1|m.17347	3
CHOYP_PHUM_PHUM574190.1.1|m.24768	3
CHOYP_contig_032567|m.37185	3
CHOYP_LOC100370989.2.2|m.37995	3
CHOYP_TTC4.1.1|m.16365	3
CHOYP_LACH.1.1|m.62529	3
CHOYP_contig_053977|m.64571	3
CHOYP_LOC100371332.1.6|m.7760	3
CHOYP_LOC100708991.3.5|m.40072	3
CHOYP_AGAP_AGAP002350.1.1|m.37286	3
CHOYP_contig_000227|m.218	3
CHOYP_LOC100370603.1.1|m.51092	3
CHOYP_LOC100640206.1.1|m.48266	3
CHOYP_contig_037644|m.42447	3
CHOYP_A4.2.3|m.7550	3
CHOYP_CEP290.1.1|m.58767	3
CHOYP_BRAFLDRAFT_264461.1.1|m.51481	3
CHOYP_BAZ1B.1.1|m.24480	3
CHOYP_WDR37.1.1|m.57561	3
CHOYP_ASB3.1.1|m.51103	3
CHOYP_contig_055102|m.65741	3
CHOYP_BRAFLDRAFT_99018.1.1|m.14650	3
CHOYP_GNAI.1.1|m.26096	3
CHOYP_BRAFLDRAFT_119906.1.1|m.45320	3
CHOYP_contig_004609|m.5296	3
CHOYP_LOC100368987.1.1|m.6182	3
CHOYP_DDX58.9.9|m.62758	3
CHOYP_LEMD3.1.1|m.56975	3
CHOYP_LOC582121.1.1|m.30176	3
CHOYP_NED4L.1.1|m.7792	3
CHOYP_RL7A.2.6|m.5689	3
CHOYP_SMP_149390.1.1|m.8819	3
CHOYP_BRAFLDRAFT_205095.2.2|m.62915	3
CHOYP_ACA1_091870.1.1|m.43726	3
CHOYP_PTPA.1.1|m.18579	3
CHOYP_BRAFLDRAFT_57028.1.1|m.55583	3
CHOYP_CPIPJ_CPIJ015079.1.1|m.39675	3
CHOYP_CRYM.1.1|m.8544	3
CHOYP_ISCW_ISCW022021.1.1|m.53168	3
CHOYP_LOC101158638.2.2|m.27400	3
CHOYP_RT10.2.4|m.12766	3
CHOYP_TRIO.1.1|m.49282	3
CHOYP_CREM.1.1|m.12267	3
CHOYP_ISCW_ISCW004725.1.1|m.9722	3
CHOYP_BPHL.1.1|m.55822	3
CHOYP_NEMVEDRAFT_V1G157950.1.1|m.4584	3
CHOYP_PP1RA.1.1|m.9915	3
CHOYP_DDX23.1.1|m.20195	3
CHOYP_SYB.1.3|m.25801	3
CHOYP_VWCE.1.3|m.5007	3
CHOYP_GABPA.1.1|m.15077	3
CHOYP_contig_026238|m.29873	3
CHOYP_ISCW_ISCW006091.2.2|m.61313	3
CHOYP_LOC100375650.1.1|m.51555	3
CHOYP_LOC100376802.2.2|m.60631	3
CHOYP_LOC580687.1.1|m.1044	3
CHOYP_BRAFLDRAFT_80311.1.3|m.18963	3
CHOYP_ARL8A.1.1|m.12151	3
CHOYP_LOC100371354.1.1|m.47130	3
CHOYP_STK31.1.1|m.16297	3
CHOYP_VAV2.1.3|m.40262	3
CHOYP_SPI2.8.37|m.4837	3
CHOYP_LOC100375168.1.1|m.23641	3
CHOYP_LOC100901947.1.1|m.7835	3
CHOYP_LOC101062578.1.1|m.56255	3
CHOYP_TRMT6.1.1|m.8062	3
CHOYP_BRAFLDRAFT_92063.1.2|m.677	3
CHOYP_LOC100329062.2.2|m.39235	3
CHOYP_CML8.1.1|m.37436	3
CHOYP_DSPP.6.8|m.47723	3
CHOYP_LOC100371965.3.4|m.28742	3
CHOYP_LOC100378719.1.1|m.7367	3
CHOYP_LOC664527.1.1|m.16232	3
CHOYP_NEMVEDRAFT_V1G167304.1.1|m.10864	3
CHOYP_PWAP.1.1|m.44818	3
CHOYP_TGME49_066610.1.1|m.2678	3
CHOYP_LMBL3.1.1|m.14251	3
CHOYP_BRAFLDRAFT_109688.1.1|m.59704	3
CHOYP_LOC100890106.1.1|m.40543	3
CHOYP_BRAFLDRAFT_85506.1.1|m.54726	3
CHOYP_LOC100374772.1.4|m.30631	3
CHOYP_LOC100370269.1.1|m.55713	3
CHOYP_LOC592585.1.1|m.51309	3
CHOYP_contig_039169|m.44357	3
CHOYP_LOC755229.1.1|m.5006	3
CHOYP_ITPA.1.1|m.13655	3
CHOYP_KBP.1.1|m.16212	3
CHOYP_TUT4.2.2|m.35505	3
CHOYP_EBNA1BP2.1.1|m.63216	3
CHOYP_LOC100743492.1.1|m.58896	3
CHOYP_RFC3.1.1|m.48357	3
CHOYP_RTF1.1.1|m.10685	3
CHOYP_DVL.2.2|m.40553	3
CHOYP_LOC100372341.1.1|m.46956	3
CHOYP_LOC100888919.1.1|m.1193	3
CHOYP_KPOL_1058P4.2.2|m.61989	3
CHOYP_ACOX3.1.1|m.60111	3
CHOYP_E_R_.1.1|m.63122	3
CHOYP_LOC100554450.1.1|m.66550	3
CHOYP_contig_049345|m.58557	3
CHOYP_contig_043057|m.49706	3
CHOYP_AGAP_AGAP004885.1.1|m.29831	3
CHOYP_ARHGAP8.1.1|m.25503	3
CHOYP_LOC100561410.1.1|m.58687	3
CHOYP_LOC100636340.3.4|m.44279	3
CHOYP_LOC100705726.1.1|m.17900	3
CHOYP_NAA35.1.1|m.60092	3
CHOYP_contig_024219|m.27509	3
CHOYP_contig_049353|m.58568	3
CHOYP_contig_053683|m.64287	3
CHOYP_LOC100485247.1.1|m.37690	3
CHOYP_BRAFLDRAFT_221898.1.2|m.28353	3
CHOYP_LOC100369608.1.3|m.11971	3
CHOYP_LOC100533284.1.2|m.25143	3
CHOYP_contig_038478|m.43530	3
CHOYP_LOC100178400.1.1|m.4321	3
CHOYP_LOC100378410.1.1|m.18106	3
CHOYP_PRB2.2.2|m.41331	3
CHOYP_TBCE.1.1|m.14005	3
CHOYP_LOC100210677.8.8|m.43132	3
CHOYP_LOC593558.3.4|m.36843	3
CHOYP_IMSP5.1.2|m.5157	3
CHOYP_LOC100368360.1.1|m.9672	3
CHOYP_ASM.1.1|m.21521	3
CHOYP_LOC100376096.1.1|m.62366	3
CHOYP_LOC100490454.1.1|m.64455	3
CHOYP_LOC751836.2.6|m.25437	3
CHOYP_MDN1.4.8|m.6155	3
CHOYP_SAE1.1.1|m.46861	3
CHOYP_SSRB.1.2|m.5816	3
CHOYP_LOC100748436.1.1|m.33164	3
CHOYP_FUCO.2.2|m.58905	3
CHOYP_PHOCN.1.1|m.40660	3
CHOYP_S30BP.1.1|m.62845	3
CHOYP_SMP_140370.1.1|m.35365	3
CHOYP_contig_003670|m.4147	3
CHOYP_AGAP_AGAP004136.1.3|m.24172	3
CHOYP_IF122.2.2|m.59794	3
CHOYP_LOC588549.1.2|m.1855	3
CHOYP_MYS.2.7|m.2069	3
CHOYP_RTTN.1.3|m.9026	3
CHOYP_BRAFLDRAFT_86827.4.4|m.61859	3
CHOYP_LOC100371304.1.1|m.47915	3
CHOYP_CIR1.1.2|m.16126	3
CHOYP_BRAFLDRAFT_128825.1.1|m.10785	3
CHOYP_DNAH7.1.2|m.19685	3
CHOYP_ISCW_ISCW023153.1.1|m.10480	3
CHOYP_LOC100372245.1.1|m.60270	3
CHOYP_BRAFLDRAFT_113534.1.1|m.10828	3
CHOYP_LOC658003.1.1|m.29101	3
CHOYP_TRMT2A.1.1|m.17768	3
CHOYP_DOCK7.1.3|m.1197	3
CHOYP_41.2.3|m.31169	3
CHOYP_BRAFLDRAFT_280249.1.1|m.26508	3
CHOYP_BRAFLDRAFT_68004.1.1|m.24323	3
CHOYP_LOC100176232.1.1|m.24645	3
CHOYP_BRAFLDRAFT_194931.1.1|m.46966	3
CHOYP_NEMVEDRAFT_V1G179696.1.1|m.40556	3
CHOYP_LOC100645450.1.1|m.39898	3
CHOYP_LOC589108.2.2|m.48073	3
CHOYP_UBQL4.1.1|m.37429	3
CHOYP_WIBG.1.1|m.11521	3
CHOYP_CPIPJ_CPIJ007723.4.4|m.64973	3
CHOYP_LOC100165581.1.1|m.18008	3
CHOYP_LOC658611.1.1|m.11239	3
CHOYP_UBE2A.1.1|m.48761	3
CHOYP_ZC3H18.1.1|m.8085	3
CHOYP_contig_023445|m.26685	3
CHOYP_AGAP_AGAP004136.3.3|m.44418	3
CHOYP_SMP_176410.1.1|m.18565	3
CHOYP_BRX1.1.1|m.30421	3
CHOYP_LOC100370113.2.2|m.56346	3
CHOYP_LOC100377864.1.1|m.33298	3
CHOYP_LOC100902912.1.1|m.9008	3
CHOYP_BRAFLDRAFT_116394.1.1|m.57079	3
CHOYP_PARP12.1.2|m.42887	3
CHOYP_LOC100372340.3.3|m.59986	3
CHOYP_DENND4A.1.1|m.342	3
CHOYP_BRAFLDRAFT_259734.1.1|m.23051	3
CHOYP_EGFR.1.3|m.30285	3
CHOYP_NEMVEDRAFT_V1G212312.2.5|m.45586	3
CHOYP_BRAFLDRAFT_118680.1.1|m.14225	3
CHOYP_BRAFLDRAFT_126596.1.1|m.64385	3
CHOYP_BRAFLDRAFT_203393.1.2|m.16760	3
CHOYP_RS8.12.14|m.59492	3
CHOYP_COG6.1.1|m.57008	3
CHOYP_LOC100371168.1.1|m.54022	3
CHOYP_ATG7.1.1|m.34175	3
CHOYP_LOC100374693.1.1|m.62043	3
CHOYP_LOC100367954.1.2|m.66390	3
CHOYP_AGPS.1.1|m.62910	3
CHOYP_LRP2.6.7|m.41365	3
CHOYP_MCMBP.2.2|m.18631	3
CHOYP_POLD1.1.1|m.61169	3
CHOYP_PRKDC.1.1|m.47256	3
CHOYP_BRAFLDRAFT_284971.1.1|m.8607	3
CHOYP_LOC594590.1.2|m.10772	3
CHOYP_DMBT1.15.34|m.29008	3
CHOYP_FRRS1.2.3|m.41025	3
CHOYP_AT5F1.1.1|m.12896	3
CHOYP_LOC100889562.1.1|m.27158	3
CHOYP_contig_024706|m.28101	3
CHOYP_contig_028345|m.32285	3
CHOYP_LOC100373317.1.1|m.16740	3
CHOYP_LOC100374960.1.1|m.25267	3
CHOYP_LOC100378816.1.1|m.10997	3
CHOYP_LOC101070424.1.1|m.64148	3
CHOYP_contig_026684|m.30387	3
CHOYP_GPCP1.1.1|m.11490	3
CHOYP_UNC89.15.19|m.55545	3
CHOYP_PTPN23.1.1|m.16408	3
CHOYP_CLEC10A.3.3|m.27236	3
CHOYP_MNB.1.1|m.14023	3
CHOYP_contig_037000|m.41674	3
CHOYP_DIS3.1.1|m.6724	3
CHOYP_LOC100892914.1.1|m.53491	3
CHOYP_SMP_148160.1.1|m.11635	3
CHOYP_MRRF.1.1|m.16730	3
CHOYP_PTHB1.1.1|m.35678	3
CHOYP_contig_036899|m.41515	3
CHOYP_BRAFLDRAFT_117028.1.1|m.26596	3
CHOYP_LOC578656.8.15|m.42294	3
CHOYP_EXOS9.1.1|m.12468	3
CHOYP_LOC100215454.1.1|m.40627	3
CHOYP_BRAFLDRAFT_283093.1.1|m.15039	3
CHOYP_CECR2.2.3|m.13613	3
CHOYP_MTOR.2.2|m.51573	3
CHOYP_contig_025076|m.28535	3
CHOYP_LOC100165703.1.1|m.48642	3
CHOYP_KPYK.2.4|m.19753	3
CHOYP_BRAFLDRAFT_282200.1.1|m.18115	3
CHOYP_C2D1.1.1|m.8807	3
CHOYP_LSM7.1.1|m.3617	3
CHOYP_BTRC.1.1|m.816	3
CHOYP_CECR2.3.3|m.59311	3
CHOYP_LOC100222629.1.1|m.9927	3
CHOYP_BM1_00205.2.4|m.5170	3
CHOYP_LOC100878601.1.1|m.15486	3
CHOYP_SETD2.1.1|m.25547	3
CHOYP_LOC100123553.1.1|m.34041	3
CHOYP_LOC559490.1.1|m.44696	3
CHOYP_DIAPH1.1.1|m.55416	3
CHOYP_PRCC.2.2|m.58572	3
CHOYP_CSPA_C15740.1.1|m.59258	3
CHOYP_contig_039460|m.44676	3
CHOYP_contig_042557|m.49033	3
CHOYP_Y054.1.1|m.9666	3
CHOYP_ATP6AP1.1.1|m.18150	3
CHOYP_GEMIN5.2.2|m.59078	3
CHOYP_LOC100701105.1.1|m.56657	3
CHOYP_NEMVEDRAFT_V1G114289.1.1|m.17188	3
CHOYP_SLC31.5.5|m.57886	3
CHOYP_BRAFLDRAFT_87806.1.1|m.28308	3
CHOYP_LOC100368004.1.1|m.62584	3
CHOYP_CLPX.2.2|m.49273	3
CHOYP_LOC578260.1.1|m.21677	3
CHOYP_LOC100476601.1.1|m.9343	3
CHOYP_TOP3B.1.1|m.1654	3
CHOYP_contig_045552|m.53024	3
CHOYP_CALM.42.50|m.56135	3
CHOYP_AN13B.1.1|m.15287	3
CHOYP_contig_042697|m.49175	3
CHOYP_LOC100533384.3.5|m.37350	3
CHOYP_contig_008975|m.10444	3
CHOYP_DERE_GG18317.1.1|m.44727	3
CHOYP_IMA2.2.2|m.49279	3
CHOYP_MYO1E.1.1|m.49109	3
CHOYP_BRAFLDRAFT_206907.11.11|m.60959	3
CHOYP_AAEL_AAEL007787.1.1|m.13188	3
CHOYP_LOC763287.1.1|m.43472	3
CHOYP_LOC100197511.1.1|m.22053	3
CHOYP_BRAFLDRAFT_81321.5.10|m.45062	3
CHOYP_BRAFLDRAFT_270293.1.3|m.8709	3
CHOYP_LOC100366536.3.3|m.51739	3
CHOYP_LOC100560334.2.3|m.42997	3
CHOYP_DDX47.1.1|m.11144	3
CHOYP_LARP7.1.1|m.35019	3
CHOYP_BRAFLDRAFT_117560.1.1|m.18467	3
CHOYP_BRAFLDRAFT_202721.1.2|m.18687	3
CHOYP_DPSE_GA10675.1.1|m.23860	3
CHOYP_LOC100376749.1.1|m.27252	3
CHOYP_BRAFLDRAFT_119484.2.3|m.60445	3
CHOYP_LOC101072885.1.1|m.63778	3
CHOYP_LOC100313573.1.1|m.62977	3
CHOYP_SPT20.1.1|m.35908	3
CHOYP_BRAFLDRAFT_88223.10.22|m.35410	3
CHOYP_TVAG_355490.1.22|m.8202	3
CHOYP_UNC22.2.2|m.50516	3
CHOYP_SDA1.1.1|m.12704	3
CHOYP_NEMVEDRAFT_V1G80846.1.1|m.24713	3
CHOYP_CBG18730.1.1|m.2611	3
CHOYP_ITA7.1.1|m.1060	3
CHOYP_INT6.1.1|m.13005	3
CHOYP_LOC101169524.1.1|m.4630	3
CHOYP_LOC100368907.1.1|m.22004	3
CHOYP_LOC101163682.1.1|m.10220	3
CHOYP_BRAFLDRAFT_234513.1.1|m.9581	3
CHOYP_CALM.37.50|m.52385	3
ALBU_BOVIN	3
CHOYP_LOC100533447.1.3|m.37261	2
CHOYP_MCEE.1.1|m.62224	2
CHOYP_BRAFLDRAFT_284130.1.1|m.27065	2
CHOYP_LOC100485383.1.1|m.52650	2
CHOYP_LOC100656236.1.1|m.27240	2
CHOYP_LOC100378255.1.1|m.63185	2
CHOYP_BRAFLDRAFT_59863.1.1|m.24545	2
CHOYP_C1QL4L.3.7|m.5967	2
CHOYP_LOC100232142.1.1|m.19194	2
CHOYP_LOC101066074.1.1|m.19291	2
CHOYP_contig_008795|m.10231	2
CHOYP_BRAFLDRAFT_268929.1.1|m.35240	2
CHOYP_NEMVEDRAFT_V1G100691.1.2|m.26774	2
CHOYP_LOC100640618.1.1|m.4378	2
CHOYP_RAB35.1.1|m.8277	2
CHOYP_BRAFLDRAFT_220284.1.1|m.29545	2
CHOYP_contig_052993|m.63573	2
CHOYP_RB3GP.1.2|m.53902	2
CHOYP_BRAFLDRAFT_63281.1.2|m.28725	2
CHOYP_ASNA.1.1|m.52208	2
CHOYP_LOC100743548.1.2|m.18991	2
CHOYP_GNAQ.1.1|m.20698	2
CHOYP_NEMVEDRAFT_V1G167835.1.1|m.6190	2
CHOYP_LOC100367205.1.1|m.24472	2
CHOYP_LOC100313664.1.1|m.37913	2
CHOYP_PSTA.2.2|m.9655	2
CHOYP_BRAFLDRAFT_275787.2.2|m.62313	2
CHOYP_LOC101234062.1.1|m.27366	2
CHOYP_LOC100877689.1.2|m.14376	2
CHOYP_LOC101068003.1.1|m.14900	2
CHOYP_SUDX.1.1|m.4577	2
CHOYP_LOC100533383.1.2|m.10358	2
CHOYP_BRAFLDRAFT_108193.2.2|m.37878	2
CHOYP_AGRIN.3.5|m.5652	2
CHOYP_PEAR1.8.16|m.41400	2
CHOYP_contig_047982|m.56715	2
CHOYP_KPRB.1.1|m.17501	2
CHOYP_LTOR2.2.2|m.61709	2
CHOYP_CBR-GLY-5.1.1|m.26441	2
CHOYP_STAT1.1.2|m.1003	2
CHOYP_LOC100377184.1.1|m.16090	2
CHOYP_CNDP2.1.4|m.11722	2
CHOYP_BRAFLDRAFT_204736.1.2|m.27864	2
CHOYP_BRAFLDRAFT_244533.2.2|m.53951	2
CHOYP_BRAFLDRAFT_57407.1.1|m.28838	2
CHOYP_HS12B.7.14|m.40600	2
CHOYP_MTNA.1.1|m.1717	2
CHOYP_LOC100373892.2.2|m.55838	2
CHOYP_contig_015712|m.18387	2
CHOYP_TVAG_355490.7.22|m.16997	2
CHOYP_BRAFLDRAFT_68917.1.3|m.16606	2
CHOYP_LOC100553809.1.1|m.45965	2
CHOYP_NEMVEDRAFT_V1G244537.2.3|m.10401	2
CHOYP_ADA.1.1|m.5625	2
CHOYP_LOC100331324.2.3|m.40325	2
CHOYP_DLL4.1.1|m.40197	2
CHOYP_GGPPS.1.1|m.12124	2
CHOYP_LOC100537361.1.1|m.55516	2
CHOYP_TVAG_355490.19.22|m.56184	2
CHOYP_MYO5A.2.4|m.11575	2
CHOYP_BUD31.3.3|m.64519	2
CHOYP_contig_022863|m.26088	2
CHOYP_LOC100709493.2.2|m.59425	2
CHOYP_BRAFLDRAFT_88583.1.1|m.56300	2
CHOYP_LOC101079138.1.4|m.4320	2
CHOYP_SVEP1.2.8|m.26503	2
CHOYP_BRAFLDRAFT_128460.1.2|m.7232	2
CHOYP_BRAFLDRAFT_132336.1.1|m.26677	2
CHOYP_NUP214.2.3|m.20892	2
CHOYP_LOC100374808.1.1|m.29300	2
CHOYP_PLEKHA1.2.2|m.21816	2
CHOYP_CASP7.9.23|m.25523	2
CHOYP_DMBT1.3.34|m.3602	2
CHOYP_LOC100669963.1.1|m.57300	2
CHOYP_LOC100698013.1.1|m.5420	2
CHOYP_BRAFLDRAFT_92367.1.4|m.29492	2
CHOYP_NUMB.1.1|m.19732	2
CHOYP_SCE4070.1.1|m.29642	2
